"","Ref_index","Location","Decade","Region","row","Age.min","Age.max","Group.year.length","Age","Cases","Group","Group2"
"3495","380","Moscow",1980,"NIS",567,50,80,31,57,0.225806451612903,">=20y",">=20y"
"3496","380","Moscow",1980,"NIS",567,50,80,31,58,0.225806451612903,">=20y",">=20y"
"3497","380","Moscow",1980,"NIS",567,50,80,31,59,0.225806451612903,">=20y",">=20y"
"3498","380","Moscow",1980,"NIS",567,50,80,31,60,0.225806451612903,">=20y",">=20y"
"3499","380","Moscow",1980,"NIS",567,50,80,31,61,0.225806451612903,">=20y",">=20y"
"3500","380","Moscow",1980,"NIS",567,50,80,31,62,0.225806451612903,">=20y",">=20y"
"3501","380","Moscow",1980,"NIS",567,50,80,31,63,0.225806451612903,">=20y",">=20y"
"3502","380","Moscow",1980,"NIS",567,50,80,31,64,0.225806451612903,">=20y",">=20y"
"3503","380","Moscow",1980,"NIS",567,50,80,31,65,0.225806451612903,">=20y",">=20y"
"3504","380","Moscow",1980,"NIS",567,50,80,31,66,0.225806451612903,">=20y",">=20y"
"3505","380","Moscow",1980,"NIS",567,50,80,31,67,0.225806451612903,">=20y",">=20y"
"3506","380","Moscow",1980,"NIS",567,50,80,31,68,0.225806451612903,">=20y",">=20y"
"3507","380","Moscow",1980,"NIS",567,50,80,31,69,0.225806451612903,">=20y",">=20y"
"3508","380","Moscow",1980,"NIS",567,50,80,31,70,0.225806451612903,">=20y",">=20y"
"3509","380","Moscow",1980,"NIS",567,50,80,31,71,0.225806451612903,">=20y",">=20y"
"3510","380","Moscow",1980,"NIS",567,50,80,31,72,0.225806451612903,">=20y",">=20y"
"3511","380","Moscow",1980,"NIS",567,50,80,31,73,0.225806451612903,">=20y",">=20y"
"3512","380","Moscow",1980,"NIS",567,50,80,31,74,0.225806451612903,">=20y",">=20y"
"3513","380","Moscow",1980,"NIS",567,50,80,31,75,0.225806451612903,">=20y",">=20y"
"3514","380","Moscow",1980,"NIS",567,50,80,31,76,0.225806451612903,">=20y",">=20y"
"3515","380","Moscow",1980,"NIS",567,50,80,31,77,0.225806451612903,">=20y",">=20y"
"3516","380","Moscow",1980,"NIS",567,50,80,31,78,0.225806451612903,">=20y",">=20y"
"3517","380","Moscow",1980,"NIS",567,50,80,31,79,0.225806451612903,">=20y",">=20y"
"3518","380","Moscow",1980,"NIS",567,50,80,31,80,0.225806451612903,">=20y",">=20y"
"3519","380","Moscow",1980,"NIS",568,0,2,3,0,0,"0-4y","0-19y"
"3520","380","Moscow",1980,"NIS",568,0,2,3,1,0,"0-4y","0-19y"
"3521","380","Moscow",1980,"NIS",568,0,2,3,2,0,"0-4y","0-19y"
"3522","380","Moscow",1980,"NIS",569,3,9,7,3,0.428571428571429,"0-4y","0-19y"
"3523","380","Moscow",1980,"NIS",569,3,9,7,4,0.428571428571429,"0-4y","0-19y"
"3524","380","Moscow",1980,"NIS",569,3,9,7,5,0.428571428571429,"5-19y","0-19y"
"3525","380","Moscow",1980,"NIS",569,3,9,7,6,0.428571428571429,"5-19y","0-19y"
"3526","380","Moscow",1980,"NIS",569,3,9,7,7,0.428571428571429,"5-19y","0-19y"
"3527","380","Moscow",1980,"NIS",569,3,9,7,8,0.428571428571429,"5-19y","0-19y"
"3528","380","Moscow",1980,"NIS",569,3,9,7,9,0.428571428571429,"5-19y","0-19y"
"3529","380","Moscow",1980,"NIS",570,10,14,5,10,1.6,"5-19y","0-19y"
"3530","380","Moscow",1980,"NIS",570,10,14,5,11,1.6,"5-19y","0-19y"
"3531","380","Moscow",1980,"NIS",570,10,14,5,12,1.6,"5-19y","0-19y"
"3532","380","Moscow",1980,"NIS",570,10,14,5,13,1.6,"5-19y","0-19y"
"3533","380","Moscow",1980,"NIS",570,10,14,5,14,1.6,"5-19y","0-19y"
"3534","380","Moscow",1980,"NIS",571,15,19,5,15,0.6,"5-19y","0-19y"
"3535","380","Moscow",1980,"NIS",571,15,19,5,16,0.6,"5-19y","0-19y"
"3536","380","Moscow",1980,"NIS",571,15,19,5,17,0.6,"5-19y","0-19y"
"3537","380","Moscow",1980,"NIS",571,15,19,5,18,0.6,"5-19y","0-19y"
"3538","380","Moscow",1980,"NIS",571,15,19,5,19,0.6,"5-19y","0-19y"
"3539","380","Moscow",1980,"NIS",572,20,29,10,20,2.1,">=20y",">=20y"
"3540","380","Moscow",1980,"NIS",572,20,29,10,21,2.1,">=20y",">=20y"
"3541","380","Moscow",1980,"NIS",572,20,29,10,22,2.1,">=20y",">=20y"
"3542","380","Moscow",1980,"NIS",572,20,29,10,23,2.1,">=20y",">=20y"
"3543","380","Moscow",1980,"NIS",572,20,29,10,24,2.1,">=20y",">=20y"
"3544","380","Moscow",1980,"NIS",572,20,29,10,25,2.1,">=20y",">=20y"
"3545","380","Moscow",1980,"NIS",572,20,29,10,26,2.1,">=20y",">=20y"
"3546","380","Moscow",1980,"NIS",572,20,29,10,27,2.1,">=20y",">=20y"
"3547","380","Moscow",1980,"NIS",572,20,29,10,28,2.1,">=20y",">=20y"
"3548","380","Moscow",1980,"NIS",572,20,29,10,29,2.1,">=20y",">=20y"
"3549","380","Moscow",1980,"NIS",573,30,39,10,30,1.8,">=20y",">=20y"
"3550","380","Moscow",1980,"NIS",573,30,39,10,31,1.8,">=20y",">=20y"
"3551","380","Moscow",1980,"NIS",573,30,39,10,32,1.8,">=20y",">=20y"
"3552","380","Moscow",1980,"NIS",573,30,39,10,33,1.8,">=20y",">=20y"
"3553","380","Moscow",1980,"NIS",573,30,39,10,34,1.8,">=20y",">=20y"
"3554","380","Moscow",1980,"NIS",573,30,39,10,35,1.8,">=20y",">=20y"
"3555","380","Moscow",1980,"NIS",573,30,39,10,36,1.8,">=20y",">=20y"
"3556","380","Moscow",1980,"NIS",573,30,39,10,37,1.8,">=20y",">=20y"
"3557","380","Moscow",1980,"NIS",573,30,39,10,38,1.8,">=20y",">=20y"
"3558","380","Moscow",1980,"NIS",573,30,39,10,39,1.8,">=20y",">=20y"
"3559","380","Moscow",1980,"NIS",574,40,49,10,40,0.8,">=20y",">=20y"
"3560","380","Moscow",1980,"NIS",574,40,49,10,41,0.8,">=20y",">=20y"
"3561","380","Moscow",1980,"NIS",574,40,49,10,42,0.8,">=20y",">=20y"
"3562","380","Moscow",1980,"NIS",574,40,49,10,43,0.8,">=20y",">=20y"
"3563","380","Moscow",1980,"NIS",574,40,49,10,44,0.8,">=20y",">=20y"
"3564","380","Moscow",1980,"NIS",574,40,49,10,45,0.8,">=20y",">=20y"
"3565","380","Moscow",1980,"NIS",574,40,49,10,46,0.8,">=20y",">=20y"
"3566","380","Moscow",1980,"NIS",574,40,49,10,47,0.8,">=20y",">=20y"
"3567","380","Moscow",1980,"NIS",574,40,49,10,48,0.8,">=20y",">=20y"
"3568","380","Moscow",1980,"NIS",574,40,49,10,49,0.8,">=20y",">=20y"
"3569","380","Moscow",1980,"NIS",575,50,80,31,50,0.129032258064516,">=20y",">=20y"
"3570","380","Moscow",1980,"NIS",575,50,80,31,51,0.129032258064516,">=20y",">=20y"
"3571","380","Moscow",1980,"NIS",575,50,80,31,52,0.129032258064516,">=20y",">=20y"
"3572","380","Moscow",1980,"NIS",575,50,80,31,53,0.129032258064516,">=20y",">=20y"
"3573","380","Moscow",1980,"NIS",575,50,80,31,54,0.129032258064516,">=20y",">=20y"
"3574","380","Moscow",1980,"NIS",575,50,80,31,55,0.129032258064516,">=20y",">=20y"
"3575","380","Moscow",1980,"NIS",575,50,80,31,56,0.129032258064516,">=20y",">=20y"
"3576","380","Moscow",1980,"NIS",575,50,80,31,57,0.129032258064516,">=20y",">=20y"
"3577","380","Moscow",1980,"NIS",575,50,80,31,58,0.129032258064516,">=20y",">=20y"
"3578","380","Moscow",1980,"NIS",575,50,80,31,59,0.129032258064516,">=20y",">=20y"
"3579","380","Moscow",1980,"NIS",575,50,80,31,60,0.129032258064516,">=20y",">=20y"
"3580","380","Moscow",1980,"NIS",575,50,80,31,61,0.129032258064516,">=20y",">=20y"
"3581","380","Moscow",1980,"NIS",575,50,80,31,62,0.129032258064516,">=20y",">=20y"
"3582","380","Moscow",1980,"NIS",575,50,80,31,63,0.129032258064516,">=20y",">=20y"
"3583","380","Moscow",1980,"NIS",575,50,80,31,64,0.129032258064516,">=20y",">=20y"
"3584","380","Moscow",1980,"NIS",575,50,80,31,65,0.129032258064516,">=20y",">=20y"
"3585","380","Moscow",1980,"NIS",575,50,80,31,66,0.129032258064516,">=20y",">=20y"
"3586","380","Moscow",1980,"NIS",575,50,80,31,67,0.129032258064516,">=20y",">=20y"
"3587","380","Moscow",1980,"NIS",575,50,80,31,68,0.129032258064516,">=20y",">=20y"
"3588","380","Moscow",1980,"NIS",575,50,80,31,69,0.129032258064516,">=20y",">=20y"
"3589","380","Moscow",1980,"NIS",575,50,80,31,70,0.129032258064516,">=20y",">=20y"
"3590","380","Moscow",1980,"NIS",575,50,80,31,71,0.129032258064516,">=20y",">=20y"
"3591","380","Moscow",1980,"NIS",575,50,80,31,72,0.129032258064516,">=20y",">=20y"
"3592","380","Moscow",1980,"NIS",575,50,80,31,73,0.129032258064516,">=20y",">=20y"
"3593","380","Moscow",1980,"NIS",575,50,80,31,74,0.129032258064516,">=20y",">=20y"
"3594","380","Moscow",1980,"NIS",575,50,80,31,75,0.129032258064516,">=20y",">=20y"
"3595","380","Moscow",1980,"NIS",575,50,80,31,76,0.129032258064516,">=20y",">=20y"
"3596","380","Moscow",1980,"NIS",575,50,80,31,77,0.129032258064516,">=20y",">=20y"
"3597","380","Moscow",1980,"NIS",575,50,80,31,78,0.129032258064516,">=20y",">=20y"
"3598","380","Moscow",1980,"NIS",575,50,80,31,79,0.129032258064516,">=20y",">=20y"
"3599","380","Moscow",1980,"NIS",575,50,80,31,80,0.129032258064516,">=20y",">=20y"
"3600","380","Moscow",1980,"NIS",576,0,2,3,0,1,"0-4y","0-19y"
"3601","380","Moscow",1980,"NIS",576,0,2,3,1,1,"0-4y","0-19y"
"3602","380","Moscow",1980,"NIS",576,0,2,3,2,1,"0-4y","0-19y"
"3603","380","Moscow",1980,"NIS",577,3,9,7,3,0.571428571428571,"0-4y","0-19y"
"3604","380","Moscow",1980,"NIS",577,3,9,7,4,0.571428571428571,"0-4y","0-19y"
"3605","380","Moscow",1980,"NIS",577,3,9,7,5,0.571428571428571,"5-19y","0-19y"
"3606","380","Moscow",1980,"NIS",577,3,9,7,6,0.571428571428571,"5-19y","0-19y"
"3607","380","Moscow",1980,"NIS",577,3,9,7,7,0.571428571428571,"5-19y","0-19y"
"3608","380","Moscow",1980,"NIS",577,3,9,7,8,0.571428571428571,"5-19y","0-19y"
"3609","380","Moscow",1980,"NIS",577,3,9,7,9,0.571428571428571,"5-19y","0-19y"
"3610","380","Moscow",1980,"NIS",578,10,14,5,10,0.4,"5-19y","0-19y"
"3611","380","Moscow",1980,"NIS",578,10,14,5,11,0.4,"5-19y","0-19y"
"3612","380","Moscow",1980,"NIS",578,10,14,5,12,0.4,"5-19y","0-19y"
"3613","380","Moscow",1980,"NIS",578,10,14,5,13,0.4,"5-19y","0-19y"
"3614","380","Moscow",1980,"NIS",578,10,14,5,14,0.4,"5-19y","0-19y"
"3615","380","Moscow",1980,"NIS",579,15,19,5,15,2.2,"5-19y","0-19y"
"3616","380","Moscow",1980,"NIS",579,15,19,5,16,2.2,"5-19y","0-19y"
"3617","380","Moscow",1980,"NIS",579,15,19,5,17,2.2,"5-19y","0-19y"
"3618","380","Moscow",1980,"NIS",579,15,19,5,18,2.2,"5-19y","0-19y"
"3619","380","Moscow",1980,"NIS",579,15,19,5,19,2.2,"5-19y","0-19y"
"3620","380","Moscow",1980,"NIS",580,20,29,10,20,2.3,">=20y",">=20y"
"3621","380","Moscow",1980,"NIS",580,20,29,10,21,2.3,">=20y",">=20y"
"3622","380","Moscow",1980,"NIS",580,20,29,10,22,2.3,">=20y",">=20y"
"3623","380","Moscow",1980,"NIS",580,20,29,10,23,2.3,">=20y",">=20y"
"3624","380","Moscow",1980,"NIS",580,20,29,10,24,2.3,">=20y",">=20y"
"3625","380","Moscow",1980,"NIS",580,20,29,10,25,2.3,">=20y",">=20y"
"3626","380","Moscow",1980,"NIS",580,20,29,10,26,2.3,">=20y",">=20y"
"3627","380","Moscow",1980,"NIS",580,20,29,10,27,2.3,">=20y",">=20y"
"3628","380","Moscow",1980,"NIS",580,20,29,10,28,2.3,">=20y",">=20y"
"3629","380","Moscow",1980,"NIS",580,20,29,10,29,2.3,">=20y",">=20y"
"3630","380","Moscow",1980,"NIS",581,30,39,10,30,1.8,">=20y",">=20y"
"3631","380","Moscow",1980,"NIS",581,30,39,10,31,1.8,">=20y",">=20y"
"3632","380","Moscow",1980,"NIS",581,30,39,10,32,1.8,">=20y",">=20y"
"3633","380","Moscow",1980,"NIS",581,30,39,10,33,1.8,">=20y",">=20y"
"3634","380","Moscow",1980,"NIS",581,30,39,10,34,1.8,">=20y",">=20y"
"3635","380","Moscow",1980,"NIS",581,30,39,10,35,1.8,">=20y",">=20y"
"3636","380","Moscow",1980,"NIS",581,30,39,10,36,1.8,">=20y",">=20y"
"3637","380","Moscow",1980,"NIS",581,30,39,10,37,1.8,">=20y",">=20y"
"3638","380","Moscow",1980,"NIS",581,30,39,10,38,1.8,">=20y",">=20y"
"3639","380","Moscow",1980,"NIS",581,30,39,10,39,1.8,">=20y",">=20y"
"3640","380","Moscow",1980,"NIS",582,40,49,10,40,1.3,">=20y",">=20y"
"3641","380","Moscow",1980,"NIS",582,40,49,10,41,1.3,">=20y",">=20y"
"3642","380","Moscow",1980,"NIS",582,40,49,10,42,1.3,">=20y",">=20y"
"3643","380","Moscow",1980,"NIS",582,40,49,10,43,1.3,">=20y",">=20y"
"3644","380","Moscow",1980,"NIS",582,40,49,10,44,1.3,">=20y",">=20y"
"3645","380","Moscow",1980,"NIS",582,40,49,10,45,1.3,">=20y",">=20y"
"3646","380","Moscow",1980,"NIS",582,40,49,10,46,1.3,">=20y",">=20y"
"3647","380","Moscow",1980,"NIS",582,40,49,10,47,1.3,">=20y",">=20y"
"3648","380","Moscow",1980,"NIS",582,40,49,10,48,1.3,">=20y",">=20y"
"3649","380","Moscow",1980,"NIS",582,40,49,10,49,1.3,">=20y",">=20y"
"3650","380","Moscow",1980,"NIS",583,50,80,31,50,0.258064516129032,">=20y",">=20y"
"3651","380","Moscow",1980,"NIS",583,50,80,31,51,0.258064516129032,">=20y",">=20y"
"3652","380","Moscow",1980,"NIS",583,50,80,31,52,0.258064516129032,">=20y",">=20y"
"3653","380","Moscow",1980,"NIS",583,50,80,31,53,0.258064516129032,">=20y",">=20y"
"3654","380","Moscow",1980,"NIS",583,50,80,31,54,0.258064516129032,">=20y",">=20y"
"3655","380","Moscow",1980,"NIS",583,50,80,31,55,0.258064516129032,">=20y",">=20y"
"3656","380","Moscow",1980,"NIS",583,50,80,31,56,0.258064516129032,">=20y",">=20y"
"3657","380","Moscow",1980,"NIS",583,50,80,31,57,0.258064516129032,">=20y",">=20y"
"3658","380","Moscow",1980,"NIS",583,50,80,31,58,0.258064516129032,">=20y",">=20y"
"3659","380","Moscow",1980,"NIS",583,50,80,31,59,0.258064516129032,">=20y",">=20y"
"3660","380","Moscow",1980,"NIS",583,50,80,31,60,0.258064516129032,">=20y",">=20y"
"3661","380","Moscow",1980,"NIS",583,50,80,31,61,0.258064516129032,">=20y",">=20y"
"3662","380","Moscow",1980,"NIS",583,50,80,31,62,0.258064516129032,">=20y",">=20y"
"3663","380","Moscow",1980,"NIS",583,50,80,31,63,0.258064516129032,">=20y",">=20y"
"3664","380","Moscow",1980,"NIS",583,50,80,31,64,0.258064516129032,">=20y",">=20y"
"3665","380","Moscow",1980,"NIS",583,50,80,31,65,0.258064516129032,">=20y",">=20y"
"3666","380","Moscow",1980,"NIS",583,50,80,31,66,0.258064516129032,">=20y",">=20y"
"3667","380","Moscow",1980,"NIS",583,50,80,31,67,0.258064516129032,">=20y",">=20y"
"3668","380","Moscow",1980,"NIS",583,50,80,31,68,0.258064516129032,">=20y",">=20y"
"3669","380","Moscow",1980,"NIS",583,50,80,31,69,0.258064516129032,">=20y",">=20y"
"3670","380","Moscow",1980,"NIS",583,50,80,31,70,0.258064516129032,">=20y",">=20y"
"3671","380","Moscow",1980,"NIS",583,50,80,31,71,0.258064516129032,">=20y",">=20y"
"3672","380","Moscow",1980,"NIS",583,50,80,31,72,0.258064516129032,">=20y",">=20y"
"3673","380","Moscow",1980,"NIS",583,50,80,31,73,0.258064516129032,">=20y",">=20y"
"3674","380","Moscow",1980,"NIS",583,50,80,31,74,0.258064516129032,">=20y",">=20y"
"3675","380","Moscow",1980,"NIS",583,50,80,31,75,0.258064516129032,">=20y",">=20y"
"3676","380","Moscow",1980,"NIS",583,50,80,31,76,0.258064516129032,">=20y",">=20y"
"3677","380","Moscow",1980,"NIS",583,50,80,31,77,0.258064516129032,">=20y",">=20y"
"3678","380","Moscow",1980,"NIS",583,50,80,31,78,0.258064516129032,">=20y",">=20y"
"3679","380","Moscow",1980,"NIS",583,50,80,31,79,0.258064516129032,">=20y",">=20y"
"3680","380","Moscow",1980,"NIS",583,50,80,31,80,0.258064516129032,">=20y",">=20y"
"3681","380","Moscow",1980,"NIS",584,0,2,3,0,0.333333333333333,"0-4y","0-19y"
"3682","380","Moscow",1980,"NIS",584,0,2,3,1,0.333333333333333,"0-4y","0-19y"
"3683","380","Moscow",1980,"NIS",584,0,2,3,2,0.333333333333333,"0-4y","0-19y"
"3684","380","Moscow",1980,"NIS",585,3,9,7,3,2,"0-4y","0-19y"
"3685","380","Moscow",1980,"NIS",585,3,9,7,4,2,"0-4y","0-19y"
"3686","380","Moscow",1980,"NIS",585,3,9,7,5,2,"5-19y","0-19y"
"3687","380","Moscow",1980,"NIS",585,3,9,7,6,2,"5-19y","0-19y"
"3688","380","Moscow",1980,"NIS",585,3,9,7,7,2,"5-19y","0-19y"
"3689","380","Moscow",1980,"NIS",585,3,9,7,8,2,"5-19y","0-19y"
"3690","380","Moscow",1980,"NIS",585,3,9,7,9,2,"5-19y","0-19y"
"3691","380","Moscow",1980,"NIS",586,10,14,5,10,0.8,"5-19y","0-19y"
"3692","380","Moscow",1980,"NIS",586,10,14,5,11,0.8,"5-19y","0-19y"
"3693","380","Moscow",1980,"NIS",586,10,14,5,12,0.8,"5-19y","0-19y"
"3694","380","Moscow",1980,"NIS",586,10,14,5,13,0.8,"5-19y","0-19y"
"3695","380","Moscow",1980,"NIS",586,10,14,5,14,0.8,"5-19y","0-19y"
"3696","380","Moscow",1980,"NIS",587,15,19,5,15,3.2,"5-19y","0-19y"
"3697","380","Moscow",1980,"NIS",587,15,19,5,16,3.2,"5-19y","0-19y"
"3698","380","Moscow",1980,"NIS",587,15,19,5,17,3.2,"5-19y","0-19y"
"3699","380","Moscow",1980,"NIS",587,15,19,5,18,3.2,"5-19y","0-19y"
"3700","380","Moscow",1980,"NIS",587,15,19,5,19,3.2,"5-19y","0-19y"
"3701","380","Moscow",1980,"NIS",588,20,29,10,20,2.6,">=20y",">=20y"
"3702","380","Moscow",1980,"NIS",588,20,29,10,21,2.6,">=20y",">=20y"
"3703","380","Moscow",1980,"NIS",588,20,29,10,22,2.6,">=20y",">=20y"
"3704","380","Moscow",1980,"NIS",588,20,29,10,23,2.6,">=20y",">=20y"
"3705","380","Moscow",1980,"NIS",588,20,29,10,24,2.6,">=20y",">=20y"
"3706","380","Moscow",1980,"NIS",588,20,29,10,25,2.6,">=20y",">=20y"
"3707","380","Moscow",1980,"NIS",588,20,29,10,26,2.6,">=20y",">=20y"
"3708","380","Moscow",1980,"NIS",588,20,29,10,27,2.6,">=20y",">=20y"
"3709","380","Moscow",1980,"NIS",588,20,29,10,28,2.6,">=20y",">=20y"
"3710","380","Moscow",1980,"NIS",588,20,29,10,29,2.6,">=20y",">=20y"
"3711","380","Moscow",1980,"NIS",589,30,39,10,30,2.4,">=20y",">=20y"
"3712","380","Moscow",1980,"NIS",589,30,39,10,31,2.4,">=20y",">=20y"
"3713","380","Moscow",1980,"NIS",589,30,39,10,32,2.4,">=20y",">=20y"
"3714","380","Moscow",1980,"NIS",589,30,39,10,33,2.4,">=20y",">=20y"
"3715","380","Moscow",1980,"NIS",589,30,39,10,34,2.4,">=20y",">=20y"
"3716","380","Moscow",1980,"NIS",589,30,39,10,35,2.4,">=20y",">=20y"
"3717","380","Moscow",1980,"NIS",589,30,39,10,36,2.4,">=20y",">=20y"
"3718","380","Moscow",1980,"NIS",589,30,39,10,37,2.4,">=20y",">=20y"
"3719","380","Moscow",1980,"NIS",589,30,39,10,38,2.4,">=20y",">=20y"
"3720","380","Moscow",1980,"NIS",589,30,39,10,39,2.4,">=20y",">=20y"
"3721","380","Moscow",1980,"NIS",590,40,49,10,40,1.3,">=20y",">=20y"
"3722","380","Moscow",1980,"NIS",590,40,49,10,41,1.3,">=20y",">=20y"
"3723","380","Moscow",1980,"NIS",590,40,49,10,42,1.3,">=20y",">=20y"
"3724","380","Moscow",1980,"NIS",590,40,49,10,43,1.3,">=20y",">=20y"
"3725","380","Moscow",1980,"NIS",590,40,49,10,44,1.3,">=20y",">=20y"
"3726","380","Moscow",1980,"NIS",590,40,49,10,45,1.3,">=20y",">=20y"
"3727","380","Moscow",1980,"NIS",590,40,49,10,46,1.3,">=20y",">=20y"
"3728","380","Moscow",1980,"NIS",590,40,49,10,47,1.3,">=20y",">=20y"
"3729","380","Moscow",1980,"NIS",590,40,49,10,48,1.3,">=20y",">=20y"
"3730","380","Moscow",1980,"NIS",590,40,49,10,49,1.3,">=20y",">=20y"
"3731","380","Moscow",1980,"NIS",591,50,80,31,50,0.258064516129032,">=20y",">=20y"
"3732","380","Moscow",1980,"NIS",591,50,80,31,51,0.258064516129032,">=20y",">=20y"
"3733","380","Moscow",1980,"NIS",591,50,80,31,52,0.258064516129032,">=20y",">=20y"
"3734","380","Moscow",1980,"NIS",591,50,80,31,53,0.258064516129032,">=20y",">=20y"
"3735","380","Moscow",1980,"NIS",591,50,80,31,54,0.258064516129032,">=20y",">=20y"
"3736","380","Moscow",1980,"NIS",591,50,80,31,55,0.258064516129032,">=20y",">=20y"
"3737","380","Moscow",1980,"NIS",591,50,80,31,56,0.258064516129032,">=20y",">=20y"
"3738","380","Moscow",1980,"NIS",591,50,80,31,57,0.258064516129032,">=20y",">=20y"
"3739","380","Moscow",1980,"NIS",591,50,80,31,58,0.258064516129032,">=20y",">=20y"
"3740","380","Moscow",1980,"NIS",591,50,80,31,59,0.258064516129032,">=20y",">=20y"
"3741","380","Moscow",1980,"NIS",591,50,80,31,60,0.258064516129032,">=20y",">=20y"
"3742","380","Moscow",1980,"NIS",591,50,80,31,61,0.258064516129032,">=20y",">=20y"
"3743","380","Moscow",1980,"NIS",591,50,80,31,62,0.258064516129032,">=20y",">=20y"
"3744","380","Moscow",1980,"NIS",591,50,80,31,63,0.258064516129032,">=20y",">=20y"
"3745","380","Moscow",1980,"NIS",591,50,80,31,64,0.258064516129032,">=20y",">=20y"
"3746","380","Moscow",1980,"NIS",591,50,80,31,65,0.258064516129032,">=20y",">=20y"
"3747","380","Moscow",1980,"NIS",591,50,80,31,66,0.258064516129032,">=20y",">=20y"
"3748","380","Moscow",1980,"NIS",591,50,80,31,67,0.258064516129032,">=20y",">=20y"
"3749","380","Moscow",1980,"NIS",591,50,80,31,68,0.258064516129032,">=20y",">=20y"
"3750","380","Moscow",1980,"NIS",591,50,80,31,69,0.258064516129032,">=20y",">=20y"
"3751","380","Moscow",1980,"NIS",591,50,80,31,70,0.258064516129032,">=20y",">=20y"
"3752","380","Moscow",1980,"NIS",591,50,80,31,71,0.258064516129032,">=20y",">=20y"
"3753","380","Moscow",1980,"NIS",591,50,80,31,72,0.258064516129032,">=20y",">=20y"
"3754","380","Moscow",1980,"NIS",591,50,80,31,73,0.258064516129032,">=20y",">=20y"
"3755","380","Moscow",1980,"NIS",591,50,80,31,74,0.258064516129032,">=20y",">=20y"
"3756","380","Moscow",1980,"NIS",591,50,80,31,75,0.258064516129032,">=20y",">=20y"
"3757","380","Moscow",1980,"NIS",591,50,80,31,76,0.258064516129032,">=20y",">=20y"
"3758","380","Moscow",1980,"NIS",591,50,80,31,77,0.258064516129032,">=20y",">=20y"
"3759","380","Moscow",1980,"NIS",591,50,80,31,78,0.258064516129032,">=20y",">=20y"
"3760","380","Moscow",1980,"NIS",591,50,80,31,79,0.258064516129032,">=20y",">=20y"
"3761","380","Moscow",1980,"NIS",591,50,80,31,80,0.258064516129032,">=20y",">=20y"
"3762","380","Moscow",1980,"NIS",592,0,2,3,0,0,"0-4y","0-19y"
"3763","380","Moscow",1980,"NIS",592,0,2,3,1,0,"0-4y","0-19y"
"3764","380","Moscow",1980,"NIS",592,0,2,3,2,0,"0-4y","0-19y"
"3765","380","Moscow",1980,"NIS",593,3,9,7,3,0,"0-4y","0-19y"
"3766","380","Moscow",1980,"NIS",593,3,9,7,4,0,"0-4y","0-19y"
"3767","380","Moscow",1980,"NIS",593,3,9,7,5,0,"5-19y","0-19y"
"3768","380","Moscow",1980,"NIS",593,3,9,7,6,0,"5-19y","0-19y"
"3769","380","Moscow",1980,"NIS",593,3,9,7,7,0,"5-19y","0-19y"
"3770","380","Moscow",1980,"NIS",593,3,9,7,8,0,"5-19y","0-19y"
"3771","380","Moscow",1980,"NIS",593,3,9,7,9,0,"5-19y","0-19y"
"3772","380","Moscow",1980,"NIS",594,10,14,5,10,0,"5-19y","0-19y"
"3773","380","Moscow",1980,"NIS",594,10,14,5,11,0,"5-19y","0-19y"
"3774","380","Moscow",1980,"NIS",594,10,14,5,12,0,"5-19y","0-19y"
"3775","380","Moscow",1980,"NIS",594,10,14,5,13,0,"5-19y","0-19y"
"3776","380","Moscow",1980,"NIS",594,10,14,5,14,0,"5-19y","0-19y"
"3777","380","Moscow",1980,"NIS",595,15,19,5,15,1,"5-19y","0-19y"
"3778","380","Moscow",1980,"NIS",595,15,19,5,16,1,"5-19y","0-19y"
"3779","380","Moscow",1980,"NIS",595,15,19,5,17,1,"5-19y","0-19y"
"3780","380","Moscow",1980,"NIS",595,15,19,5,18,1,"5-19y","0-19y"
"3781","380","Moscow",1980,"NIS",595,15,19,5,19,1,"5-19y","0-19y"
"3782","380","Moscow",1980,"NIS",596,20,29,10,20,2.1,">=20y",">=20y"
"3783","380","Moscow",1980,"NIS",596,20,29,10,21,2.1,">=20y",">=20y"
"3784","380","Moscow",1980,"NIS",596,20,29,10,22,2.1,">=20y",">=20y"
"3785","380","Moscow",1980,"NIS",596,20,29,10,23,2.1,">=20y",">=20y"
"3786","380","Moscow",1980,"NIS",596,20,29,10,24,2.1,">=20y",">=20y"
"3787","380","Moscow",1980,"NIS",596,20,29,10,25,2.1,">=20y",">=20y"
"3788","380","Moscow",1980,"NIS",596,20,29,10,26,2.1,">=20y",">=20y"
"3789","380","Moscow",1980,"NIS",596,20,29,10,27,2.1,">=20y",">=20y"
"3790","380","Moscow",1980,"NIS",596,20,29,10,28,2.1,">=20y",">=20y"
"3791","380","Moscow",1980,"NIS",596,20,29,10,29,2.1,">=20y",">=20y"
"3792","380","Moscow",1980,"NIS",597,30,39,10,30,1.9,">=20y",">=20y"
"3793","380","Moscow",1980,"NIS",597,30,39,10,31,1.9,">=20y",">=20y"
"3794","380","Moscow",1980,"NIS",597,30,39,10,32,1.9,">=20y",">=20y"
"3795","380","Moscow",1980,"NIS",597,30,39,10,33,1.9,">=20y",">=20y"
"3796","380","Moscow",1980,"NIS",597,30,39,10,34,1.9,">=20y",">=20y"
"3797","380","Moscow",1980,"NIS",597,30,39,10,35,1.9,">=20y",">=20y"
"3798","380","Moscow",1980,"NIS",597,30,39,10,36,1.9,">=20y",">=20y"
